,sc_id,supercon_formula,cleaned_formula,material_dict,highest_Tc,average_Tc,std_Tc,entry_count,composition
7651,[7542],Bi2.1Sr1.93Ca0.67Pr0.3Cu2O8+z,Bi2.1Sr1.93Ca0.67Pr0.3Cu2O8,"{'Bi': 2.1, 'Ca': 0.67, 'Cu': 2.0, 'O': 8.0, 'Pr': 0.30000000000000004, 'Sr': 1.9300000000000002}",30.3,30.3,0.0,1,Bi2.1 Sr1.93 Ca0.67 Pr0.3 Cu2 O8
7652,[7572],Bi2.1Sr1.93Ca0.72Er0.25Cu2O8+z,Bi2.1Sr1.93Ca0.72Er0.25Cu2O8,"{'Bi': 2.1, 'Ca': 0.72, 'Cu': 2.0, 'Er': 0.25, 'O': 8.0, 'Sr': 1.9300000000000002}",51.7,51.7,0.0,1,Bi2.1 Sr1.93 Ca0.72 Er0.25 Cu2 O8
7653,[7541],Bi2.1Sr1.93Ca0.72Pr0.25Cu2O8+z,Bi2.1Sr1.93Ca0.72Pr0.25Cu2O8,"{'Bi': 2.1, 'Ca': 0.72, 'Cu': 2.0, 'O': 8.0, 'Pr': 0.25, 'Sr': 1.9300000000000002}",47.4,47.4,0.0,1,Bi2.1 Sr1.93 Ca0.72 Pr0.25 Cu2 O8
7654,[7571],Bi2.1Sr1.93Ca0.77Er0.2Cu2O8+z,Bi2.1Sr1.93Ca0.77Er0.2Cu2O8,"{'Bi': 2.1, 'Ca': 0.77, 'Cu': 2.0, 'Er': 0.2, 'O': 8.0, 'Sr': 1.9300000000000002}",61.9,61.9,0.0,1,Bi2.1 Sr1.93 Ca0.77 Er0.2 Cu2 O8
7655,[7547],Bi2.1Sr1.93Ca0.77Gd0.2Cu2O8+z,Bi2.1Sr1.93Ca0.77Gd0.2Cu2O8,"{'Bi': 2.1, 'Ca': 0.77, 'Cu': 2.0, 'Gd': 0.2, 'O': 8.0, 'Sr': 1.9300000000000002}",49.6,49.6,0.0,1,Bi2.1 Sr1.93 Ca0.77 Gd0.2 Cu2 O8
7656,[7540],Bi2.1Sr1.93Ca0.77Pr0.2Cu2O8+z,Bi2.1Sr1.93Ca0.77Pr0.2Cu2O8,"{'Bi': 2.1, 'Ca': 0.77, 'Cu': 2.0, 'O': 8.0, 'Pr': 0.2, 'Sr': 1.9300000000000002}",57.0,57.0,0.0,1,Bi2.1 Sr1.93 Ca0.77 Pr0.2 Cu2 O8
7657,[20077],Bi2.1Sr1.1Ca0.8Cu1O6+z,Bi2.1Sr1.1Ca0.8Cu1O6,"{'Bi': 2.1, 'Ca': 0.8, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.1}",77.4,77.4,0.0,1,Bi2.1 Sr1.1 Ca0.8 Cu1 O6
7658,[7551],Bi2.1Sr1.93Ca0.82Er0.15Cu2O8+z,Bi2.1Sr1.93Ca0.82Er0.15Cu2O8,"{'Bi': 2.1, 'Ca': 0.8200000000000001, 'Cu': 2.0, 'Er': 0.15, 'O': 8.0, 'Sr': 1.9300000000000002}",69.7,69.7,0.0,1,Bi2.1 Sr1.93 Ca0.82 Er0.15 Cu2 O8
7659,[7546],Bi2.1Sr1.93Ca0.82Gd0.15Cu2O8+z,Bi2.1Sr1.93Ca0.82Gd0.15Cu2O8,"{'Bi': 2.1, 'Ca': 0.8200000000000001, 'Cu': 2.0, 'Gd': 0.15, 'O': 8.0, 'Sr': 1.9300000000000002}",60.9,60.9,0.0,1,Bi2.1 Sr1.93 Ca0.82 Gd0.15 Cu2 O8
7660,[7550],Bi2.1Sr1.93Ca0.87Er0.1Cu2O8+z,Bi2.1Sr1.93Ca0.87Er0.1Cu2O8,"{'Bi': 2.1, 'Ca': 0.87, 'Cu': 2.0, 'Er': 0.1, 'O': 8.0, 'Sr': 1.9300000000000002}",66.6,66.6,0.0,1,Bi2.1 Sr1.93 Ca0.87 Er0.1 Cu2 O8
7661,[7545],Bi2.1Sr1.93Ca0.87Gd0.1Cu2O8+z,Bi2.1Sr1.93Ca0.87Gd0.1Cu2O8,"{'Bi': 2.1, 'Ca': 0.87, 'Cu': 2.0, 'Gd': 0.1, 'O': 8.0, 'Sr': 1.9300000000000002}",63.3,63.3,0.0,1,Bi2.1 Sr1.93 Ca0.87 Gd0.1 Cu2 O8
7662,[7539],Bi2.1Sr1.93Ca0.87Pr0.1Cu2O8+z,Bi2.1Sr1.93Ca0.87Pr0.1Cu2O8,"{'Bi': 2.1, 'Ca': 0.87, 'Cu': 2.0, 'O': 8.0, 'Pr': 0.1, 'Sr': 1.9300000000000002}",70.0,70.0,0.0,1,Bi2.1 Sr1.93 Ca0.87 Pr0.1 Cu2 O8
7663,[2962],Bi2.1Sr1.94Ca0.88Cu2.07O8+Z,Bi2.1Sr1.94Ca0.88Cu2.07O8,"{'Bi': 2.1, 'Ca': 0.88, 'Cu': 2.07, 'O': 8.0, 'Sr': 1.94}",90.0,90.0,0.0,1,Bi2.1 Sr1.94 Ca0.88 Cu2.07 O8
7664,[7549],Bi2.1Sr1.93Ca0.92Er0.05Cu2O8+z,Bi2.1Sr1.93Ca0.92Er0.05Cu2O8,"{'Bi': 2.1, 'Ca': 0.92, 'Cu': 2.0, 'Er': 0.05, 'O': 8.0, 'Sr': 1.9300000000000002}",68.2,68.2,0.0,1,Bi2.1 Sr1.93 Ca0.92 Er0.05 Cu2 O8
7665,[7544],Bi2.1Sr1.93Ca0.92Gd0.05Cu2O8+z,Bi2.1Sr1.93Ca0.92Gd0.05Cu2O8,"{'Bi': 2.1, 'Ca': 0.92, 'Cu': 2.0, 'Gd': 0.05, 'O': 8.0, 'Sr': 1.9300000000000002}",78.6,78.6,0.0,1,Bi2.1 Sr1.93 Ca0.92 Gd0.05 Cu2 O8
7666,[7538],Bi2.1Sr1.93Ca0.92Pr0.05Cu2O8+z,Bi2.1Sr1.93Ca0.92Pr0.05Cu2O8,"{'Bi': 2.1, 'Ca': 0.92, 'Cu': 2.0, 'O': 8.0, 'Pr': 0.05, 'Sr': 1.9300000000000002}",70.6,70.6,0.0,1,Bi2.1 Sr1.93 Ca0.92 Pr0.05 Cu2 O8
7667,[20078],Bi2.1Sr0.95Ca0.95Cu1O6+z,Bi2.1Sr0.95Ca0.95Cu1O6,"{'Bi': 2.1, 'Ca': 0.9500000000000001, 'Cu': 1.0, 'O': 6.0, 'Sr': 0.9500000000000001}",74.8,74.8,0.0,1,Bi2.1 Sr0.95 Ca0.95 Cu1 O6
7668,[7537],Bi2.1Sr1.93Ca0.97Cu2O8+z,Bi2.1Sr1.93Ca0.97Cu2O8,"{'Bi': 2.1, 'Ca': 0.97, 'Cu': 2.0, 'O': 8.0, 'Sr': 1.9300000000000002}",76.2,76.2,0.0,1,Bi2.1 Sr1.93 Ca0.97 Cu2 O8
7669,[10333],Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,"{'Bi': 2.1, 'Ca': 1.0, 'Co': 0.04, 'Cu': 1.96, 'O': 8.0, 'Sr': 1.8}",73.0,73.0,0.0,1,Bi2.1 Sr1.8 Ca1 Cu1.96 Co0.04 O8
7670,[20079],Bi2.1Sr0.9Ca1Cu1O6+z,Bi2.1Sr0.9Ca1Cu1O6,"{'Bi': 2.1, 'Ca': 1.0, 'Cu': 1.0, 'O': 6.0, 'Sr': 0.9}",74.6,74.6,0.0,1,Bi2.1 Sr0.9 Ca1 Cu1 O6
7671,[10334],Bi2.1Sr1.8Ca1Cu1.982Zn0.018O8,Bi2.1Sr1.8Ca1Cu1.982Zn0.018O8,"{'Bi': 2.1, 'Ca': 1.0, 'Cu': 1.982, 'O': 8.0, 'Sr': 1.8, 'Zn': 0.018000000000000002}",83.0,83.0,0.0,1,Bi2.1 Sr1.8 Ca1 Cu1.982 Zn0.018 O8
7672,"[3675, 7159, 7160]",Bi2.1Sr1.9Ca1Cu2O8+z,Bi2.1Sr1.9Ca1Cu2O8,"{'Bi': 2.1, 'Ca': 1.0, 'Cu': 2.0, 'O': 8.0, 'Sr': 1.9}",90.5,82.3333333333,7.9826200099,3,Bi2.1 Sr1.9 Ca1 Cu2 O8
7673,[5636],Bi2.1Sr2Ca1Cu2O8+z,Bi2.1Sr2Ca1Cu2O8,"{'Bi': 2.1, 'Ca': 1.0, 'Cu': 2.0, 'O': 8.0, 'Sr': 2.0}",89.0,89.0,0.0,1,Bi2.1 Sr2 Ca1 Cu2 O8
7674,[20080],Bi2.1Sr0.7Ca1.2Cu1O6+z,Bi2.1Sr0.7Ca1.2Cu1O6,"{'Bi': 2.1, 'Ca': 1.2, 'Cu': 1.0, 'O': 6.0, 'Sr': 0.7000000000000001}",75.0,75.0,0.0,1,Bi2.1 Sr0.7 Ca1.2 Cu1 O6
7675,[9300],Bi2.1Sr1.45Ca1.21Cu2Pb0.09O8+z,Bi2.1Sr1.45Ca1.21Cu2Pb0.09O8,"{'Bi': 2.1, 'Ca': 1.21, 'Cu': 2.0, 'O': 8.0, 'Pb': 0.09, 'Sr': 1.45}",60.0,60.0,0.0,1,Bi2.1 Sr1.45 Ca1.21 Cu2 Pb0.09 O8
7676,[20081],Bi2.1Sr0.5Ca1.4Cu1O6+z,Bi2.1Sr0.5Ca1.4Cu1O6,"{'Bi': 2.1, 'Ca': 1.4, 'Cu': 1.0, 'O': 6.0, 'Sr': 0.5}",73.9,73.9,0.0,1,Bi2.1 Sr0.5 Ca1.4 Cu1 O6
7677,[25124],Cu0.3Bi2.1Se3,Cu0.3Bi2.1Se3,"{'Bi': 2.1, 'Cu': 0.30000000000000004, 'Se': 3.0}",3.38,3.38,0.0,1,Cu0.3 Bi2.1 Se3
7678,"[9687, 9688]",Bi2.1Sr1.74La0.16Cu1O6+Z,Bi2.1Sr1.74La0.16Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.16, 'O': 6.0, 'Sr': 1.74}",9.03,8.265,0.765,2,Bi2.1 Sr1.74 La0.16 Cu1 O6
7679,"[9689, 9690]",Bi2.1Sr1.63La0.27Cu1O6+Z,Bi2.1Sr1.63La0.27Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.27, 'O': 6.0, 'Sr': 1.63}",15.1,14.6,0.5,2,Bi2.1 Sr1.63 La0.27 Cu1 O6
7680,[9693],Bi2.1Sr1.55La0.32Cu1O6+Z,Bi2.1Sr1.55La0.32Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.32, 'O': 6.0, 'Sr': 1.55}",12.1,12.1,0.0,1,Bi2.1 Sr1.55 La0.32 Cu1 O6
7681,"[9691, 9692]",Bi2.1Sr1.58La0.32Cu1O6+Z,Bi2.1Sr1.58La0.32Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.32, 'O': 6.0, 'Sr': 1.58}",15.0,14.25,0.75,2,Bi2.1 Sr1.58 La0.32 Cu1 O6
7682,"[9694, 9695, 9696]",Bi2.1Sr1.55La0.35Cu1O6+Z,Bi2.1Sr1.55La0.35Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.35000000000000003, 'O': 6.0, 'Sr': 1.55}",12.0,8.65,2.5123030603,3,Bi2.1 Sr1.55 La0.35 Cu1 O6
7683,"[9697, 9698, 9699]",Bi2.1Sr1.37La0.53Cu1O6+Z,Bi2.1Sr1.37La0.53Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.53, 'O': 6.0, 'Sr': 1.37}",18.1,15.8333333333,2.5315783395,3,Bi2.1 Sr1.37 La0.53 Cu1 O6
7684,"[9700, 9701]",Bi2.1Sr1.15La0.75Cu1O6+Z,Bi2.1Sr1.15La0.75Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'La': 0.75, 'O': 6.0, 'Sr': 1.15}",15.1,7.55,7.55,2,Bi2.1 Sr1.15 La0.75 Cu1 O6
7685,"[3722, 3723, 3724, 3725, 3726, 3727]",Bi2.1Sr1.85Cu1O6-z,Bi2.1Sr1.85Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.85}",7.05,5.515,1.0765183076,6,Bi2.1 Sr1.85 Cu1 O6
7686,"[9685, 9686, 20073]",Bi2.1Sr1.9Cu1O6+Z,Bi2.1Sr1.9Cu1O6,"{'Bi': 2.1, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.9}",6.8,2.2666666667,3.2055507414,3,Bi2.1 Sr1.9 Cu1 O6
7687,"[5267, 5269]",Bi2.11Sr1.89Cu1O6+z,Bi2.11Sr1.89Cu1O6,"{'Bi': 2.11, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.8900000000000001}",8.5,7.65,0.85,2,Bi2.11 Sr1.89 Cu1 O6
7688,[19985],Bi2.12Sr1.88Cu1O6+z,Bi2.12Sr1.88Cu1O6,"{'Bi': 2.12, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.88}",6.38,6.38,0.0,1,Bi2.12 Sr1.88 Cu1 O6
7689,[9297],Bi2.13Sr1.21Ca1.32Cu2.22O8+z,Bi2.13Sr1.21Ca1.32Cu2.22O8,"{'Bi': 2.13, 'Ca': 1.32, 'Cu': 2.22, 'O': 8.0, 'Sr': 1.21}",90.0,90.0,0.0,1,Bi2.13 Sr1.21 Ca1.32 Cu2.22 O8
7690,[24628],Bi2.13F0.17S2O0.83,Bi2.13F0.17S2O0.83,"{'Bi': 2.13, 'F': 0.17, 'O': 0.8300000000000001, 'S': 2.0}",3.2,3.2,0.0,1,Bi2.13 F0.17 S2 O0.83
7691,[24630],Bi2.14F0.24S2O0.76,Bi2.14F0.24S2O0.76,"{'Bi': 2.14, 'F': 0.24, 'O': 0.76, 'S': 2.0}",3.5,3.5,0.0,1,Bi2.14 F0.24 S2 O0.76
7692,[24629],Bi2.14F0.27S2O0.73,Bi2.14F0.27S2O0.73,"{'Bi': 2.14, 'F': 0.27, 'O': 0.73, 'S': 2.0}",2.7,2.7,0.0,1,Bi2.14 F0.27 S2 O0.73
7693,[23495],Nd1Ni0.72Bi2.14,Nd1Ni0.72Bi2.14,"{'Bi': 2.14, 'Nd': 1.0, 'Ni': 0.72}",4.2,4.2,0.0,1,Nd1 Ni0.72 Bi2.14
7694,[3058],Bi2.15Sr1.8Ca1Cu2O8.15,Bi2.15Sr1.8Ca1Cu2O8.15,"{'Bi': 2.15, 'Ca': 1.0, 'Cu': 2.0, 'O': 8.15, 'Sr': 1.8}",93.0,93.0,0.0,1,Bi2.15 Sr1.8 Ca1 Cu2 O8.15
7695,[1071],Bi2.15Sr1.68Ca1.17Cu2O8,Bi2.15Sr1.68Ca1.17Cu2O8,"{'Bi': 2.15, 'Ca': 1.17, 'Cu': 2.0, 'O': 8.0, 'Sr': 1.6800000000000002}",80.0,80.0,0.0,1,Bi2.15 Sr1.68 Ca1.17 Cu2 O8
7696,[2422],Bi2.15Sr1.85Cu1O5.4+Z,Bi2.15Sr1.85Cu1O5.4,"{'Bi': 2.15, 'Cu': 1.0, 'O': 5.4, 'Sr': 1.85}",6.0,6.0,0.0,1,Bi2.15 Sr1.85 Cu1 O5.4
7697,[5268],Bi2.15Sr1.85Cu1O6+z,Bi2.15Sr1.85Cu1O6,"{'Bi': 2.15, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.85}",6.5,6.5,0.0,1,Bi2.15 Sr1.85 Cu1 O6
7698,"[23620, 23621]",Bi2.15Sr1.9Cu1O6+z,Bi2.15Sr1.9Cu1O6,"{'Bi': 2.15, 'Cu': 1.0, 'O': 6.0, 'Sr': 1.9}",4.3,4.15,0.15,2,Bi2.15 Sr1.9 Cu1 O6
7699,[360],Bi2.2Sr2Ca0.8Cu2O8+Z,Bi2.2Sr2Ca0.8Cu2O8,"{'Bi': 2.2, 'Ca': 0.8, 'Cu': 2.0, 'O': 8.0, 'Sr': 2.0}",87.0,87.0,0.0,1,Bi2.2 Sr2 Ca0.8 Cu2 O8
7700,[7599],I1Bi2.2Sr1.8Ca1Cu2O8+y,I1Bi2.2Sr1.8Ca1Cu2O8,"{'Bi': 2.2, 'Ca': 1.0, 'Cu': 2.0, 'I': 1.0, 'O': 8.0, 'Sr': 1.8}",73.6,73.6,0.0,1,I1 Bi2.2 Sr1.8 Ca1 Cu2 O8
7701,"[10536, 10537, 10538, 10539, 10540, 10541, 10542]",Bi2.2Sr1.72La0.08Ca1Cu2O8,Bi2.2Sr1.72La0.08Ca1Cu2O8,"{'Bi': 2.2, 'Ca': 1.0, 'Cu': 2.0, 'La': 0.08, 'O': 8.0, 'Sr': 1.72}",84.7,77.4571428571,8.550665328000001,7,Bi2.2 Sr1.72 La0.08 Ca1 Cu2 O8
7702,"[3755, 7161, 20944]",Bi2.2Sr1.8Ca1Cu2O8+z,Bi2.2Sr1.8Ca1Cu2O8,"{'Bi': 2.2, 'Ca': 1.0, 'Cu': 2.0, 'O': 8.0, 'Sr': 1.8}",92.0,85.3333333333,4.8705463987,3,Bi2.2 Sr1.8 Ca1 Cu2 O8
7703,[498],Bi2.2Ca1Sr1.9Cu2O8+X,Bi2.2Ca1Sr1.9Cu2O8,"{'Bi': 2.2, 'Ca': 1.0, 'Cu': 2.0, 'O': 8.0, 'Sr': 1.9}",86.5,86.5,0.0,1,Bi2.2 Ca1 Sr1.9 Cu2 O8
7704,[2532],Bi2.2Sr1.8Ca1.05Cu1.25Na0.9O8+Z,Bi2.2Sr1.8Ca1.05Cu1.25Na0.9O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.25, 'Na': 0.9, 'O': 8.0, 'Sr': 1.8}",86.0,86.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.25 Na0.9 O8
7705,[2531],Bi2.2Sr1.8Ca1.05Cu1.45Na0.7O8+Z,Bi2.2Sr1.8Ca1.05Cu1.45Na0.7O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.45, 'Na': 0.7000000000000001, 'O': 8.0, 'Sr': 1.8}",90.0,90.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.45 Na0.7 O8
7706,[2530],Bi2.2Sr1.8Ca1.05Cu1.55Na0.6O8+Z,Bi2.2Sr1.8Ca1.05Cu1.55Na0.6O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.55, 'Na': 0.6000000000000001, 'O': 8.0, 'Sr': 1.8}",91.0,91.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.55 Na0.6 O8
7707,[2529],Bi2.2Sr1.8Ca1.05Cu1.65Na0.5O8+Z,Bi2.2Sr1.8Ca1.05Cu1.65Na0.5O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.65, 'Na': 0.5, 'O': 8.0, 'Sr': 1.8}",90.0,90.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.65 Na0.5 O8
7708,[2528],Bi2.2Sr1.8Ca1.05Cu1.75Na0.4O8+Z,Bi2.2Sr1.8Ca1.05Cu1.75Na0.4O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.75, 'Na': 0.4, 'O': 8.0, 'Sr': 1.8}",89.0,89.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.75 Na0.4 O8
7709,[2527],Bi2.2Sr1.8Ca1.05Cu1.85Na0.3O8+Z,Bi2.2Sr1.8Ca1.05Cu1.85Na0.3O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.85, 'Na': 0.30000000000000004, 'O': 8.0, 'Sr': 1.8}",88.0,88.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.85 Na0.3 O8
7710,[2526],Bi2.2Sr1.8Ca1.05Cu1.95Na0.2O8+Z,Bi2.2Sr1.8Ca1.05Cu1.95Na0.2O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 1.9500000000000002, 'Na': 0.2, 'O': 8.0, 'Sr': 1.8}",87.0,87.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu1.95 Na0.2 O8
7711,[2525],Bi2.2Sr1.8Ca1.05Cu2.05Na0.1O8+Z,Bi2.2Sr1.8Ca1.05Cu2.05Na0.1O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 2.05, 'Na': 0.1, 'O': 8.0, 'Sr': 1.8}",86.0,86.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu2.05 Na0.1 O8
7712,[2524],Bi2.2Sr1.8Ca1.05Cu2.15O8+Z,Bi2.2Sr1.8Ca1.05Cu2.15O8,"{'Bi': 2.2, 'Ca': 1.05, 'Cu': 2.15, 'O': 8.0, 'Sr': 1.8}",82.0,82.0,0.0,1,Bi2.2 Sr1.8 Ca1.05 Cu2.15 O8
7713,[2225],Bi2.4Pb0.6Sr2Ca0.6Nd0.4Cu2O8+Z,Bi2.4Pb0.6Sr2Ca0.6Nd0.4Cu2O8,"{'Bi': 2.4, 'Ca': 0.6000000000000001, 'Cu': 2.0, 'Nd': 0.4, 'O': 8.0, 'Pb': 0.6000000000000001, 'Sr': 2.0}",77.0,77.0,0.0,1,Bi2.4 Pb0.6 Sr2 Ca0.6 Nd0.4 Cu2 O8
7714,[25582],Bi2.95La0.05S3O2,Bi2.95La0.05S3O2,"{'Bi': 2.95, 'La': 0.05, 'O': 2.0, 'S': 3.0}",4.44,4.44,0.0,1,Bi2.95 La0.05 S3 O2
7715,[25583],Bi2.95Y0.05S3O2,Bi2.95Y0.05S3O2,"{'Bi': 2.95, 'O': 2.0, 'S': 3.0, 'Y': 0.05}",4.93,4.93,0.0,1,Bi2.95 Y0.05 S3 O2
7716,"[11548, 13068]",Bi3Ca1,Bi3Ca1,"{'Bi': 3.0, 'Ca': 1.0}",2.0,1.85,0.15,2,Bi3 Ca1
7717,[24474],Ce1Bi3Pb1Te6,Ce1Bi3Pb1Te6,"{'Bi': 3.0, 'Ce': 1.0, 'Pb': 1.0, 'Te': 6.0}",2.7,2.7,0.0,1,Ce1 Bi3 Pb1 Te6
7718,[26066],Bi3Co1,Bi3Co1,"{'Bi': 3.0, 'Co': 1.0}",0.48,0.48,0.0,1,Bi3 Co1
7719,[24386],Cs1Pb1Bi3Te6,Cs1Pb1Bi3Te6,"{'Bi': 3.0, 'Cs': 1.0, 'Pb': 1.0, 'Te': 6.0}",2.7,2.7,0.0,1,Cs1 Pb1 Bi3 Te6
7720,[24771],Bi3Ni0.95Fe0.05,Bi3Ni0.95Fe0.05,"{'Bi': 3.0, 'Fe': 0.05, 'Ni': 0.9500000000000001}",4.08,4.08,0.0,1,Bi3 Ni0.95 Fe0.05
7721,[24772],Bi3Ni0.9Fe0.1,Bi3Ni0.9Fe0.1,"{'Bi': 3.0, 'Fe': 0.1, 'Ni': 0.9}",4.06,4.06,0.0,1,Bi3 Ni0.9 Fe0.1
7722,[14665],Bi3Fe1,Bi3Fe1,"{'Bi': 3.0, 'Fe': 1.0}",1.0,1.0,0.0,1,Bi3 Fe1
7723,"[11919, 13088, 19385]",Bi3In5,Bi3In5,"{'Bi': 3.0, 'In': 5.0}",4.227,4.189,0.0363593179,3,Bi3 In5
7724,[26025],Bi3La1,Bi3La1,"{'Bi': 3.0, 'La': 1.0}",7.3,7.3,0.0,1,Bi3 La1
7725,[19613],Bi3La4,Bi3La4,"{'Bi': 3.0, 'La': 4.0}",0.155,0.155,0.0,1,Bi3 La4
7726,[19618],Bi3La5,Bi3La5,"{'Bi': 3.0, 'La': 5.0}",0.64,0.64,0.0,1,Bi3 La5
7727,[13103],Bi3Mo1,Bi3Mo1,"{'Bi': 3.0, 'Mo': 1.0}",3.7,3.7,0.0,1,Bi3 Mo1
7728,"[11552, 13098, 14928, 15934, 22281, 22347, 23423, 24770, 26069, 26174]",Bi3Ni1,Bi3Ni1,"{'Bi': 3.0, 'Ni': 1.0}",4.1,3.989,0.1486236859,10,Bi3 Ni1
7729,"[24011, 24104, 25581]",Bi3S3O2,Bi3S3O2,"{'Bi': 3.0, 'O': 2.0, 'S': 3.0}",5.32,4.64,0.5078057371,3,Bi3 S3 O2
7730,[24280],Bi3S3O3,Bi3S3O3,"{'Bi': 3.0, 'O': 3.0, 'S': 3.0}",5.1,5.1,0.0,1,Bi3 S3 O3
7731,"[22798, 22799]",Pb7Bi3,Pb7Bi3,"{'Bi': 3.0, 'Pb': 7.0}",10.3,9.05,1.25,2,Pb7 Bi3
7732,"[13133, 14944, 21295]",Bi3Rh1,Bi3Rh1,"{'Bi': 3.0, 'Rh': 1.0}",3.2,3.1833333333000002,0.023570226000000003,3,Bi3 Rh1
7733,[13144],Bi3Sn1,Bi3Sn1,"{'Bi': 3.0, 'Sn': 1.0}",3.77,3.77,0.0,1,Bi3 Sn1
7734,"[13136, 19020, 25904, 26033, 26072]",Bi3Sr1,Bi3Sr1,"{'Bi': 3.0, 'Sr': 1.0}",5.9,5.69,0.12,5,Bi3 Sr1
7735,"[13135, 14943]",Bi3Te1,Bi3Te1,"{'Bi': 3.0, 'Te': 1.0}",1.0,0.875,0.125,2,Bi3 Te1
7736,[13153],Bi3Zn1,Bi3Zn1,"{'Bi': 3.0, 'Zn': 1.0}",0.87,0.87,0.0,1,Bi3 Zn1
7737,[24473],Ce1Bi3.1Pb0.9Te6,Ce1Bi3.1Pb0.9Te6,"{'Bi': 3.1, 'Ce': 1.0, 'Pb': 0.9, 'Te': 6.0}",2.8,2.8,0.0,1,Ce1 Bi3.1 Pb0.9 Te6
7738,[24472],Ce1Bi3.2Pb0.8Te6,Ce1Bi3.2Pb0.8Te6,"{'Bi': 3.2, 'Ce': 1.0, 'Pb': 0.8, 'Te': 6.0}",2.9,2.9,0.0,1,Ce1 Bi3.2 Pb0.8 Te6
7739,[24471],Ce1Bi3.3Pb0.7Te6,Ce1Bi3.3Pb0.7Te6,"{'Bi': 3.3, 'Ce': 1.0, 'Pb': 0.7000000000000001, 'Te': 6.0}",2.9,2.9,0.0,1,Ce1 Bi3.3 Pb0.7 Te6
7740,[24470],Ce1Bi3.4Pb0.6Te6,Ce1Bi3.4Pb0.6Te6,"{'Bi': 3.4, 'Ce': 1.0, 'Pb': 0.6000000000000001, 'Te': 6.0}",3.0,3.0,0.0,1,Ce1 Bi3.4 Pb0.6 Te6
7741,[24469],Ce1Bi3.5Pb0.5Te6,Ce1Bi3.5Pb0.5Te6,"{'Bi': 3.5, 'Ce': 1.0, 'Pb': 0.5, 'Te': 6.0}",3.0,3.0,0.0,1,Ce1 Bi3.5 Pb0.5 Te6
7742,[24468],Ce1Bi3.6Pb0.4Te6,Ce1Bi3.6Pb0.4Te6,"{'Bi': 3.6, 'Ce': 1.0, 'Pb': 0.4, 'Te': 6.0}",3.0,3.0,0.0,1,Ce1 Bi3.6 Pb0.4 Te6
7743,[24467],Ce1Bi3.7Pb0.3Te6,Ce1Bi3.7Pb0.3Te6,"{'Bi': 3.7, 'Ce': 1.0, 'Pb': 0.30000000000000004, 'Te': 6.0}",2.9,2.9,0.0,1,Ce1 Bi3.7 Pb0.3 Te6
7744,[24385],Cs1Pb0.3Bi3.7Te6,Cs1Pb0.3Bi3.7Te6,"{'Bi': 3.7, 'Cs': 1.0, 'Pb': 0.30000000000000004, 'Te': 6.0}",2.9,2.9,0.0,1,Cs1 Pb0.3 Bi3.7 Te6
7745,"[24719, 24846]",Bi3.85Co0.15S3O4,Bi3.85Co0.15S3O4,"{'Bi': 3.85, 'Co': 0.15, 'O': 4.0, 'S': 3.0}",3.9699999999999998,3.9625,0.007500000000000001,2,Bi3.85 Co0.15 S3 O4
7746,[24961],Bi3.85Mn0.15S3O4,Bi3.85Mn0.15S3O4,"{'Bi': 3.85, 'Mn': 0.15, 'O': 4.0, 'S': 3.0}",4.02,4.02,0.0,1,Bi3.85 Mn0.15 S3 O4
